# ACTS Test Suite Generation: Thu Jul 22 14:51:25 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 13
# Maximum number of values per parameter: 94
# Number of configurations: 5551
age,workclass,fnlwgt,education,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
7,4,1,0,2,1,4,0,1,13,23,64,2
8,7,2,7,4,10,0,1,1,15,25,64,3
3,1,3,13,0,11,1,3,0,18,26,64,4
4,6,4,2,3,100,2,2,1,22,28,64,5
6,100,5,4,6,3,5,1,1,27,43,64,6
9,2,6,5,5,4,3,0,0,34,3,64,7
1,5,7,6,4,8,3,4,0,41,12,64,8
2,0,8,12,6,9,5,4,1,0,15,64,9
1,5,9,14,3,2,5,3,1,1,20,64,10
2,0,10,15,2,7,2,2,0,2,24,64,11
4,3,11,1,1,5,5,4,0,3,27,64,12
3,3,12,9,2,6,1,3,0,4,30,64,13
6,6,13,10,6,12,0,4,0,5,36,64,14
4,1,14,3,5,13,1,2,1,7,37,64,15
5,2,15,8,3,1,4,3,0,8,39,64,16
8,7,16,12,5,0,2,1,0,9,0,64,17
8,3,17,1,1,13,2,4,0,10,2,64,18
9,2,18,9,0,3,5,1,1,14,4,64,19
6,4,19,4,1,9,1,0,0,20,6,64,20
8,4,20,6,5,8,0,1,1,25,9,64,21
5,7,21,14,2,8,3,1,0,99,11,64,22
5,1,22,7,0,4,3,3,1,6,13,64,23
7,2,23,3,0,7,1,0,1,41,14,64,24
1,5,24,6,2,3,1,2,0,34,16,64,25
1,0,25,8,1,5,3,1,0,22,17,64,26
2,3,26,4,6,1,2,2,0,2,18,64,27
6,6,27,12,1,3,3,3,1,9,19,64,28
6,0,28,4,5,2,2,3,0,3,21,64,29
5,100,29,0,5,9,3,4,0,14,1,64,30
1,0,30,13,2,6,0,0,0,11,8,64,31
7,0,31,5,1,7,5,1,0,20,10,64,32
5,2,32,5,3,13,3,3,1,14,19,64,33
9,4,33,2,6,9,0,4,1,14,9,64,34
8,4,34,3,6,1,4,1,1,18,21,64,35
1,5,35,5,2,100,0,3,1,20,19,64,36
4,1,36,3,3,5,2,0,0,99,9,64,37
9,6,37,5,0,4,2,1,1,99,11,64,38
9,0,38,14,4,3,1,2,0,4,8,64,39
2,4,39,9,1,3,5,2,0,14,10,64,40
4,3,40,2,4,3,0,2,1,27,6,64,100
9,100,42,2,4,0,1,1,1,99,8,64,0
8,5,43,0,5,2,3,2,1,18,20,64,20
6,2,44,5,0,2,1,3,0,9,20,64,37
9,2,45,1,3,0,1,4,0,10,3,64,34
5,4,46,14,4,8,1,0,0,3,15,64,30
4,6,47,9,5,5,0,1,1,10,23,64,1
8,1,48,13,0,4,0,2,0,11,16,64,32
4,5,49,0,0,10,1,1,1,9,11,64,35
2,6,51,11,4,4,3,4,0,11,43,64,26
8,6,54,15,1,0,0,4,0,27,16,64,39
6,2,56,2,3,2,0,1,0,18,14,64,32
3,6,58,8,1,9,4,3,1,6,14,64,36
5,2,59,6,0,7,4,0,1,18,15,64,33
9,4,61,10,6,6,4,3,0,41,0,64,29
4,4,63,6,2,5,5,3,1,15,17,64,30
9,100,68,2,5,2,0,2,1,41,1,64,21
1,100,72,10,3,10,2,4,1,1,36,64,17
4,4,74,10,4,10,4,1,1,25,16,64,12
5,3,0,11,1,0,3,4,0,11,12,65,1
7,4,1,0,2,1,4,0,1,13,15,65,2
8,7,2,7,4,10,0,1,0,15,20,65,3
3,1,3,13,0,11,1,3,0,18,22,65,4
4,6,4,2,3,100,2,2,1,22,23,65,5
6,100,5,4,6,3,5,0,1,27,25,65,6
9,2,6,5,5,4,1,1,1,34,26,65,7
1,5,7,6,6,8,3,2,0,41,28,65,8
2,0,8,12,6,9,0,1,1,0,43,65,9
5,6,9,14,3,2,0,2,1,1,3,65,10
4,6,10,15,6,7,4,4,0,2,4,65,11
9,1,11,1,1,5,4,4,0,3,6,65,12
2,3,12,9,5,6,3,3,1,4,9,65,13
3,6,13,10,1,12,4,0,0,5,11,65,14
2,2,14,3,5,13,0,3,1,7,13,65,15
8,3,15,8,6,100,3,1,1,8,14,65,16
3,4,16,3,1,2,1,0,0,9,16,65,17
3,2,17,7,6,0,1,3,1,10,17,65,18
7,1,18,4,4,7,2,2,0,14,18,65,19
4,7,19,11,2,11,3,3,1,20,24,65,20
8,4,20,0,6,6,2,2,1,25,27,65,21
4,3,21,4,1,100,5,4,0,99,30,65,22
8,100,22,0,3,10,0,2,1,6,36,65,23
2,7,23,15,3,7,4,4,0,13,37,65,24
7,3,24,13,0,1,1,0,1,15,39,65,25
2,4,25,6,0,1,2,1,1,4,0,65,26
7,100,26,4,1,1,3,4,1,3,2,65,27
4,3,27,14,5,4,5,4,1,15,8,65,28
2,6,28,6,2,4,2,1,0,9,10,65,29
7,5,29,6,2,3,2,2,0,11,19,65,30
8,6,30,6,2,1,1,1,0,4,21,65,31
8,4,31,7,3,9,0,1,1,6,1,65,32
6,4,32,3,0,10,4,1,1,14,1,65,33
2,4,33,15,1,6,1,3,0,20,17,65,34
2,3,34,14,3,11,0,0,1,14,17,65,35
2,7,35,7,6,1,2,4,1,7,30,65,36
7,1,36,5,3,2,3,2,1,25,37,65,37
3,5,37,0,4,8,0,4,0,18,3,65,38
7,5,38,8,2,5,2,4,1,1,25,65,39
8,3,39,6,0,6,1,3,0,22,21,65,40
6,2,40,0,5,1,4,2,1,0,24,65,100
4,1,42,5,4,3,4,1,0,8,28,65,0
3,6,43,8,1,7,4,2,1,5,20,65,3
1,6,44,6,3,8,5,0,0,8,11,65,22
7,3,45,15,2,3,0,2,1,5,1,65,39
3,7,46,2,0,12,2,1,0,20,21,65,26
5,7,47,9,5,10,0,2,1,8,27,65,27
2,0,48,9,3,3,5,1,0,34,30,65,21
5,1,49,2,5,0,4,2,1,11,16,65,4
9,100,51,13,6,2,4,0,1,27,36,65,34
9,6,54,9,4,10,3,1,0,13,1,65,8
1,4,56,8,1,9,0,4,0,7,21,65,7
1,6,58,3,5,11,4,1,0,9,19,65,5
5,4,59,9,2,13,0,4,1,3,43,65,7
3,7,61,9,6,11,1,2,1,11,0,65,11
5,100,63,7,5,4,4,3,1,99,27,65,22
8,6,68,7,0,4,2,3,1,13,39,65,37
8,100,72,13,6,12,1,2,1,11,20,65,39
2,4,74,15,4,100,2,2,1,3,36,65,15
5,3,0,11,1,0,3,4,0,11,3,66,1
7,4,1,0,2,1,4,0,1,13,12,66,2
8,7,2,7,4,10,0,1,0,15,15,66,3
3,1,3,13,0,11,1,3,0,18,20,66,4
4,6,4,2,3,100,2,2,0,22,22,66,5
6,100,5,4,6,3,5,0,1,27,23,66,6
9,2,6,5,5,4,0,3,0,34,25,66,7
1,5,7,6,4,8,5,4,1,41,26,66,8
2,0,8,12,6,9,1,2,0,0,28,66,9
5,7,9,14,1,2,2,3,1,1,43,66,10
9,4,10,15,4,7,0,4,1,2,0,66,11
8,2,11,1,4,5,2,0,0,3,2,66,12
6,2,12,9,1,6,0,4,0,4,4,66,13
8,100,13,10,1,12,4,0,0,5,6,66,14
6,7,14,3,1,13,3,3,1,7,9,66,15
2,2,15,8,3,1,3,2,0,8,11,66,16
1,4,16,8,3,5,4,2,0,9,13,66,17
4,3,17,0,6,8,0,4,1,10,14,66,18
4,0,18,15,6,8,2,1,0,14,16,66,19
2,7,19,0,1,5,1,0,0,20,17,66,20
2,6,20,3,1,4,1,0,1,25,18,66,21
4,6,21,6,5,8,0,2,0,99,24,66,22
5,7,22,7,3,8,1,3,1,6,27,66,23
4,1,23,11,5,13,2,3,0,27,30,66,24
5,4,24,10,3,11,1,4,1,6,36,66,25
5,2,25,12,0,13,5,1,0,9,37,66,26
6,7,26,15,4,3,1,4,0,8,39,66,27
4,1,27,4,2,5,5,2,0,2,1,66,28
3,3,28,3,2,5,5,3,0,0,8,66,29
7,100,29,0,4,10,3,2,1,6,10,66,30
5,1,30,4,1,4,2,1,0,5,19,66,31
6,100,31,13,4,13,4,0,1,25,21,66,32
8,2,32,4,3,0,3,0,1,3,28,66,33
9,7,33,13,3,10,3,4,0,99,9,66,34
3,5,34,7,2,4,0,3,1,3,23,66,35
7,1,35,1,1,6,0,2,0,5,1,66,36
6,1,36,15,3,9,4,4,1,7,17,66,37
3,100,37,7,6,11,2,1,1,9,17,66,38
7,100,38,8,1,100,4,4,1,2,19,66,39
9,0,39,11,5,0,4,2,0,34,11,66,40
3,5,40,11,1,3,5,1,0,4,28,66,100
5,0,42,2,6,5,1,0,0,6,23,66,0
6,0,43,3,5,10,0,3,1,18,4,66,29
3,1,44,1,2,4,0,1,1,3,15,66,5
6,100,45,15,1,10,1,2,0,2,18,66,14
1,7,46,10,4,9,0,0,0,99,9,66,3
6,4,47,3,2,1,2,2,0,1,10,66,6
2,0,48,5,6,1,2,3,1,15,36,66,39
5,6,49,2,5,10,4,0,1,5,24,66,18
3,2,51,1,2,6,0,0,1,13,28,66,36
4,4,54,5,5,13,3,4,1,27,39,66,22
6,100,56,11,6,100,5,0,0,6,17,66,30
3,4,58,13,2,1,5,1,1,3,9,66,39
5,100,59,15,3,1,3,4,1,18,24,66,27
3,7,61,11,6,2,3,2,0,22,22,66,29
9,5,63,2,3,1,5,1,1,0,24,66,1
6,6,68,4,6,8,2,2,0,4,13,66,40
2,7,72,14,3,0,3,4,1,22,18,66,1
7,2,74,5,6,1,2,0,1,0,13,66,3
5,3,0,11,1,0,3,4,0,11,22,67,1
7,4,1,0,2,1,4,0,1,13,23,67,2
8,7,2,7,4,10,0,1,0,15,25,67,3
3,1,3,13,0,11,1,3,0,18,26,67,4
4,6,4,2,3,100,2,2,1,22,28,67,5
6,100,5,4,6,3,5,4,0,27,43,67,6
9,2,6,5,5,4,4,4,0,34,3,67,7
1,5,7,6,5,8,5,1,1,41,12,67,8
2,0,8,12,4,9,5,3,1,0,15,67,9
7,0,9,14,4,2,5,4,1,1,20,67,10
5,7,10,15,0,7,2,2,1,2,24,67,11
2,5,11,1,2,5,1,3,1,3,27,67,12
2,4,12,9,6,6,4,2,0,4,30,67,13
8,0,13,10,1,12,4,0,1,5,36,67,14
5,4,14,3,5,13,0,2,1,7,37,67,15
2,5,15,8,1,10,1,4,0,8,39,67,16
6,1,16,0,1,13,2,0,1,9,0,67,17
1,1,17,0,3,13,4,2,0,10,2,67,18
2,100,18,15,5,0,5,4,1,14,4,67,19
8,7,19,8,5,3,4,2,1,20,6,67,20
2,4,20,10,5,3,2,0,0,25,9,67,21
2,1,21,1,1,1,3,4,1,99,11,67,22
6,6,22,15,3,2,1,4,1,6,13,67,23
2,6,23,1,4,12,5,3,1,10,14,67,24
8,0,24,1,1,11,3,2,0,25,16,67,25
8,7,25,14,3,13,1,2,1,15,17,67,26
3,7,26,5,1,3,4,0,0,11,18,67,27
2,0,27,5,1,12,5,4,1,41,19,67,28
7,100,28,11,0,11,0,2,0,4,21,67,29
8,6,29,2,1,6,4,0,0,9,1,67,30
5,7,30,8,1,10,4,1,1,0,8,67,31
6,7,31,3,4,3,5,1,0,2,10,67,32
5,6,32,1,6,6,5,4,1,20,10,67,33
4,5,33,13,2,3,0,2,1,9,10,67,34
4,3,34,1,0,12,1,0,0,3,11,67,35
4,7,35,11,6,7,3,3,1,14,8,67,36
2,6,36,6,5,8,4,2,0,15,2,67,37
1,100,37,10,0,4,0,1,1,1,20,67,38
1,0,38,4,6,3,5,1,0,10,4,67,39
4,5,39,2,1,13,3,0,1,11,39,67,40
9,5,40,15,5,7,5,0,1,4,2,67,100
6,100,42,5,4,6,3,0,1,9,20,67,0
6,1,43,9,4,3,4,3,0,18,26,67,25
9,0,44,11,5,6,3,2,1,5,10,67,7
6,4,45,3,0,5,1,2,0,25,26,67,18
4,3,46,8,1,0,1,1,1,5,24,67,31
1,2,47,4,5,1,3,3,1,15,14,67,6
8,0,48,12,6,8,1,4,0,14,22,67,29
6,1,49,14,4,8,3,3,0,6,43,67,24
4,2,51,11,4,13,5,0,0,11,0,67,25
5,6,54,13,6,5,2,1,0,3,21,67,5
5,6,56,9,3,9,2,0,1,2,25,67,28
6,1,58,5,6,4,1,4,0,1,20,67,32
3,100,59,11,4,3,1,0,0,9,37,67,32
8,6,61,5,3,100,1,4,0,14,11,67,3
8,3,63,11,3,8,0,2,0,99,25,67,16
1,7,68,13,6,11,1,1,0,8,0,67,7
3,4,72,14,5,9,2,0,1,14,27,67,22
2,4,74,4,3,0,5,4,0,7,19,67,3
5,3,0,11,1,0,3,4,0,11,12,68,1
7,4,1,0,2,1,4,0,1,13,15,68,2
8,7,2,7,4,10,0,1,1,15,20,68,3
3,1,3,13,0,11,1,3,0,18,22,68,4
4,6,4,2,3,100,2,2,1,22,23,68,5
6,100,5,4,6,3,5,4,0,27,25,68,6
9,2,6,5,5,4,1,2,0,34,26,68,7
1,5,7,6,1,8,3,0,0,41,28,68,8
2,0,8,12,3,9,1,0,1,0,43,68,9
4,5,9,14,5,2,1,4,0,1,3,68,10
4,100,10,15,3,7,5,4,0,2,4,68,11
4,100,11,1,1,5,0,0,0,3,6,68,12
4,0,12,9,6,6,1,2,1,4,9,68,13
8,2,13,10,0,12,2,0,1,5,11,68,14
4,5,14,3,5,13,4,0,0,7,13,68,15
8,1,15,8,2,1,1,3,0,8,14,68,16
2,100,16,9,1,6,4,4,1,9,16,68,17
8,1,17,1,6,9,0,2,0,10,17,68,18
6,0,18,1,3,8,0,1,1,14,18,68,19
9,6,19,13,0,7,0,1,0,20,24,68,20
5,6,20,9,5,1,1,1,0,25,27,68,21
9,6,21,6,0,2,3,2,0,99,30,68,22
8,1,22,2,3,3,5,3,0,6,36,68,23
1,7,23,13,0,10,5,4,0,13,37,68,24
9,5,24,5,4,6,3,3,0,41,39,68,25
3,6,25,1,1,6,0,3,1,1,0,68,26
7,1,26,12,4,10,5,2,0,20,2,68,27
3,7,27,7,1,10,4,0,0,20,8,68,28
3,6,28,6,6,2,1,2,0,18,10,68,29
9,2,29,15,0,7,2,4,1,41,19,68,30
2,2,30,5,4,12,0,0,1,20,21,68,31
7,0,31,13,1,6,2,1,1,15,1,68,32
1,3,32,2,2,4,3,0,1,27,25,68,33
9,0,33,13,3,5,3,1,0,7,17,68,34
3,100,34,15,6,0,3,4,0,5,9,68,35
5,100,35,14,2,6,3,1,0,7,27,68,36
8,7,36,0,5,2,4,1,1,9,13,68,37
5,3,37,15,5,100,1,3,1,3,25,68,38
4,4,38,2,6,11,0,0,0,5,13,68,39
5,2,39,4,5,8,1,1,1,10,36,68,40
4,100,40,15,0,5,4,4,0,7,24,68,100
2,0,42,5,1,11,0,4,1,22,16,68,0
5,2,43,11,5,6,2,2,0,3,16,68,2
7,2,44,4,4,12,2,4,1,7,39,68,18
1,6,45,11,2,8,0,2,1,99,3,68,28
1,1,46,5,0,4,3,3,1,41,23,68,31
5,4,47,2,3,4,3,4,0,15,20,68,3
4,6,48,7,5,100,2,1,0,10,12,68,31
6,100,49,13,1,13,2,1,0,6,16,68,14
3,1,51,3,6,6,4,1,0,9,36,68,10
8,7,54,5,6,9,3,4,1,18,8,68,1
6,0,56,2,4,6,3,3,1,4,4,68,40
4,0,58,11,0,10,4,4,0,14,36,68,15
2,3,59,14,3,8,2,3,1,0,16,68,22
7,3,61,9,6,2,5,4,0,14,25,68,9
5,3,63,13,1,13,2,4,1,27,8,68,18
4,2,68,3,1,0,2,4,0,10,17,68,11
3,100,72,2,1,100,4,0,1,2,9,68,11
9,5,74,13,5,9,3,0,1,9,39,68,10
5,3,0,11,1,0,3,4,0,11,3,70,1
7,4,1,0,2,1,4,0,1,13,12,70,2
8,7,2,7,4,10,0,1,0,15,15,70,3
3,1,3,13,0,11,1,3,0,18,20,70,4
4,6,4,2,3,100,2,2,0,22,22,70,5
6,100,5,4,6,3,5,3,1,27,23,70,6
9,2,6,5,5,4,2,0,0,34,25,70,7
1,5,7,6,6,8,2,3,1,41,26,70,8
2,0,8,12,4,9,5,0,1,0,28,70,9
4,4,9,14,6,2,0,1,1,1,43,70,10
1,4,10,15,2,7,1,4,0,2,0,70,11
9,0,11,1,5,5,0,1,1,3,2,70,12
4,100,12,9,1,6,5,4,0,4,4,70,13
1,0,13,10,0,12,4,0,1,5,6,70,14
1,1,14,3,3,13,3,4,1,7,9,70,15
2,7,15,8,6,9,5,4,0,8,11,70,16
1,100,16,8,6,2,0,1,1,9,13,70,17
8,3,17,8,0,7,2,0,1,10,14,70,18
6,3,18,0,4,4,3,4,0,14,16,70,19
9,100,19,12,1,11,3,1,1,20,17,70,20
6,1,20,3,2,1,2,0,1,25,18,70,21
6,3,21,3,0,3,1,3,0,99,24,70,22
7,3,22,2,1,0,0,0,1,6,27,70,23
1,6,23,15,1,1,4,3,0,41,30,70,24
2,1,24,13,6,8,1,0,1,4,36,70,25
8,7,25,12,4,9,2,4,1,18,37,70,26
9,4,26,15,4,13,0,3,0,9,39,70,27
4,0,27,0,3,6,1,3,1,9,1,70,28
7,4,28,9,5,9,3,0,1,15,8,70,29
8,0,29,4,4,12,3,3,1,11,10,70,30
3,3,30,3,2,4,4,0,0,6,19,70,31
8,3,31,15,6,3,1,1,0,99,21,70,32
9,1,32,12,3,100,2,4,0,15,30,70,33
5,100,33,13,6,13,0,2,1,27,17,70,34
6,4,34,7,3,5,4,4,0,34,17,70,35
6,5,35,4,0,7,0,1,0,99,13,70,36
5,2,36,1,3,5,3,4,0,22,8,70,37
4,2,37,4,1,3,1,1,1,5,24,70,38
6,7,38,5,4,3,3,1,1,5,30,70,39
8,5,39,8,2,2,3,4,1,8,27,70,40
2,6,40,14,1,0,0,1,0,2,17,70,100
2,4,42,4,0,8,0,1,1,6,14,70,0
9,3,43,0,4,7,5,1,1,13,22,70,14
2,2,44,4,0,9,3,4,1,14,15,70,15
8,1,45,0,5,13,1,2,0,2,36,70,36
4,5,46,11,1,9,4,1,1,15,15,70,22
6,2,47,9,4,11,2,2,1,20,17,70,11
2,7,48,10,3,1,1,3,1,8,37,70,38
6,7,49,11,5,0,0,4,1,20,15,70,34
8,4,51,8,5,5,3,2,1,18,24,70,32
9,4,54,0,3,7,4,4,1,4,21,70,36
7,7,56,1,5,0,1,2,0,0,6,70,27
7,0,58,10,5,11,2,1,0,5,14,70,2
7,2,59,8,5,9,2,4,0,99,27,70,7
6,7,61,10,4,6,3,0,0,10,26,70,27
8,1,63,0,2,5,1,2,1,15,36,70,1
7,5,68,6,1,12,2,0,1,8,20,70,18
8,100,72,12,0,1,3,3,0,11,13,70,26
5,5,74,5,5,9,5,4,1,4,3,70,26
5,3,0,11,1,0,3,4,0,11,22,72,1
7,4,1,0,2,1,4,0,1,13,23,72,2
8,7,2,7,4,10,0,1,0,15,25,72,3
3,1,3,13,0,11,1,3,1,18,26,72,4
4,6,4,2,3,100,2,2,1,22,28,72,5
6,100,5,4,6,3,5,2,0,27,43,72,6
9,2,6,5,5,4,2,3,1,34,3,72,7
1,5,7,6,4,8,2,0,0,41,12,72,8
2,0,8,12,3,9,0,2,0,0,15,72,9
1,2,9,14,6,2,0,2,1,1,20,72,10
9,2,10,15,6,7,3,1,1,2,24,72,11
1,5,11,1,2,5,4,4,0,3,27,72,12
4,1,12,9,3,6,2,0,1,4,30,72,13
4,3,13,10,3,12,1,0,1,5,36,72,14
8,4,14,3,0,13,4,4,0,7,37,72,15
5,100,15,8,3,0,3,2,1,8,39,72,16
4,4,16,13,5,3,2,1,0,9,0,72,17
2,4,17,3,1,11,3,0,1,10,2,72,18
1,7,18,10,0,10,4,1,1,14,4,72,19
2,2,19,6,2,10,4,4,0,20,6,72,20
2,5,20,2,5,7,5,0,1,25,9,72,21
9,1,21,5,6,100,0,4,0,99,11,72,22
2,7,22,3,6,100,4,1,1,6,13,72,23
8,6,23,14,3,5,0,3,1,34,14,72,24
7,2,24,9,5,4,5,4,0,22,16,72,25
5,3,25,11,5,11,1,0,0,0,17,72,26
4,7,26,0,2,13,2,4,1,1,18,72,27
8,4,27,15,3,9,3,4,0,22,19,72,28
1,2,28,15,6,11,1,0,0,27,21,72,29
2,2,29,7,4,8,2,0,1,22,1,72,30
8,4,30,11,0,2,1,0,1,14,8,72,31
3,3,31,7,0,100,0,4,0,14,10,72,32
3,4,32,13,2,0,2,2,0,1,39,72,33
7,3,33,3,0,10,3,2,1,14,26,72,34
1,3,34,14,1,0,0,3,0,7,8,72,35
7,7,35,4,1,12,1,4,1,20,1,72,36
9,3,36,4,0,9,0,4,1,5,21,72,37
2,4,37,1,0,13,3,2,0,22,18,72,38
9,3,38,11,0,0,0,0,1,9,3,72,39
9,100,39,2,6,0,0,3,0,6,16,72,40
3,5,40,2,1,10,4,4,1,11,37,72,100
7,100,42,13,6,7,0,3,1,99,24,72,0
4,0,43,3,2,9,0,4,0,1,3,72,7
6,0,44,11,2,12,0,0,0,4,21,72,6
9,2,45,13,3,1,3,2,0,13,24,72,2
2,3,46,3,6,7,2,3,0,14,24,72,34
6,3,47,14,6,6,1,3,0,9,17,72,7
3,3,48,7,1,3,3,1,1,9,18,72,4
7,100,49,8,1,11,2,2,1,20,6,72,34
4,0,51,2,4,11,1,3,1,14,4,72,10
8,4,54,8,4,13,0,0,1,18,15,72,3
8,3,56,15,5,11,0,4,1,2,18,72,36
8,4,58,7,4,13,5,4,1,6,8,72,17
1,7,59,6,2,4,3,1,0,5,22,72,5
5,2,61,1,1,8,4,0,0,15,14,72,12
2,4,63,10,1,3,3,0,0,22,17,72,2
4,0,68,11,1,12,5,3,1,22,6,72,27
6,6,72,2,2,5,4,0,1,1,20,72,18
7,4,74,7,5,6,0,2,0,5,26,72,18
5,3,0,11,1,0,3,4,0,11,12,73,1
7,4,1,0,2,1,4,0,1,13,15,73,2
8,7,2,7,4,10,0,1,1,15,20,73,3
3,1,3,13,0,11,1,3,0,18,22,73,4
4,6,4,2,3,100,2,2,1,22,23,73,5
6,100,5,4,6,3,5,3,1,27,25,73,6
9,2,6,5,5,4,2,2,1,34,26,73,7
1,5,7,6,5,8,1,0,1,41,28,73,8
2,0,8,12,6,9,4,0,1,0,43,73,9
7,100,9,14,1,2,5,2,1,1,3,73,10
6,1,10,15,0,7,2,2,1,2,4,73,11
3,2,11,1,5,5,3,4,1,3,6,73,12
3,6,12,9,5,6,1,0,1,4,9,73,13
1,7,13,10,1,12,5,2,0,5,11,73,14
8,5,14,3,3,13,4,2,1,7,13,73,15
8,4,15,8,3,0,0,1,1,8,14,73,16
5,5,16,10,5,7,2,2,1,9,16,73,17
4,4,17,15,1,2,5,4,1,10,17,73,18
8,7,18,10,5,4,2,3,0,14,18,73,19
8,100,19,8,6,13,2,1,0,20,24,73,20
3,1,20,1,0,5,3,4,0,25,27,73,21
7,6,21,7,5,9,5,1,1,99,30,73,22
3,7,22,14,1,12,0,4,1,6,36,73,23
8,1,23,4,6,5,2,4,0,3,37,73,24
6,2,24,15,3,100,5,2,0,41,39,73,25
3,6,25,3,5,11,3,0,1,6,0,73,26
1,3,26,9,3,100,3,2,0,11,2,73,27
2,0,27,2,3,12,1,4,1,11,8,73,28
8,2,28,15,2,12,1,3,1,0,10,73,29
7,1,29,11,6,9,3,4,0,27,19,73,30
5,6,30,1,0,0,1,0,1,3,21,73,31
2,0,31,3,6,13,0,4,0,34,1,73,32
1,3,32,1,0,5,3,1,0,3,2,73,33
3,4,33,0,4,11,2,1,1,20,19,73,34
6,1,34,9,5,10,4,0,0,14,22,73,35
6,0,35,7,0,6,0,2,1,1,27,73,36
3,7,36,13,0,2,4,3,0,10,8,73,37
3,4,37,6,3,2,1,0,0,9,15,73,38
9,4,38,5,2,2,4,1,1,11,2,73,39
1,4,39,2,2,6,0,2,1,3,43,73,40
1,7,40,1,6,100,4,0,1,8,11,73,100
7,100,42,5,6,100,3,0,1,14,28,73,0
7,7,43,7,5,5,4,4,1,25,2,73,15
5,1,44,13,1,11,4,0,1,4,14,73,9
9,3,45,1,3,5,2,1,1,7,39,73,20
4,6,46,1,5,13,0,3,1,34,27,73,33
7,7,47,9,1,12,2,0,1,22,14,73,16
8,1,48,0,5,100,0,1,1,25,27,73,17
2,0,49,1,6,100,5,1,0,0,6,73,10
3,7,51,6,6,8,3,0,1,6,36,73,16
5,6,54,11,4,13,2,3,0,18,15,73,12
1,1,56,13,0,3,0,2,0,41,36,73,17
7,6,58,8,1,8,3,0,1,6,17,73,19
9,5,59,8,6,8,0,2,0,13,0,73,36
3,6,61,14,3,8,2,0,0,4,0,73,16
1,7,63,8,3,11,0,0,0,2,24,73,35
4,7,68,3,2,0,4,1,1,1,6,73,3
7,100,72,6,6,5,4,1,0,34,30,73,17
9,4,74,5,2,8,5,2,0,18,37,73,25
5,3,0,11,1,0,3,4,0,11,3,74,1
7,4,1,0,2,1,4,0,1,13,12,74,2
8,7,2,7,4,10,0,1,1,15,15,74,3
3,1,3,13,0,11,1,3,0,18,20,74,4
4,6,4,2,3,100,2,2,1,22,22,74,5
6,100,5,4,6,3,5,1,1,27,23,74,6
9,2,6,5,5,4,3,3,1,34,25,74,7
1,5,7,6,6,8,2,4,0,41,26,74,8
2,0,8,12,5,9,4,0,0,0,28,74,9
1,0,9,14,6,2,2,4,0,1,43,74,10
6,100,10,15,2,7,0,0,0,2,0,74,11
8,5,11,1,2,5,4,2,1,3,2,74,12
2,4,12,9,3,6,2,1,0,4,4,74,13
7,4,13,10,3,12,2,0,1,5,6,74,14
2,100,14,3,0,13,2,0,0,7,9,74,15
2,0,15,8,5,5,2,3,0,8,11,74,16
4,2,16,14,2,4,1,3,0,9,13,74,17
4,6,17,0,4,12,4,3,1,10,14,74,18
8,7,18,14,0,8,4,1,1,14,16,74,19
6,6,19,13,1,2,2,2,1,20,17,74,20
7,5,20,15,6,8,1,2,0,25,18,74,21
6,2,21,14,6,8,4,0,0,99,24,74,22
1,6,22,5,1,10,0,0,0,6,27,74,23
8,0,23,6,2,3,1,1,1,6,30,74,24
2,5,24,3,1,12,2,3,0,4,36,74,25
3,5,25,3,1,5,4,1,0,27,37,74,26
9,100,26,14,6,4,1,1,0,18,39,74,27
8,1,27,13,0,100,3,0,0,14,1,74,28
2,4,28,9,0,2,1,4,0,25,8,74,29
8,1,29,9,2,9,0,0,1,7,10,74,30
8,3,30,5,6,6,3,1,1,7,19,74,31
9,3,31,9,2,11,1,3,1,5,21,74,32
6,6,32,13,0,10,5,0,0,1,21,74,33
6,5,33,3,6,8,4,2,1,8,19,74,34
2,4,34,4,4,1,0,0,0,14,20,74,35
1,7,35,1,2,3,5,1,0,5,25,74,36
3,7,36,0,4,3,1,2,1,4,6,74,37
2,6,37,0,6,6,0,0,0,6,23,74,38
2,4,38,13,3,1,5,1,0,34,19,74,39
6,3,39,0,5,3,5,0,0,0,12,74,40
5,2,40,13,6,2,3,0,0,14,11,74,100
7,0,42,8,5,9,2,3,1,3,14,74,0
2,5,43,8,3,11,1,1,0,3,11,74,28
7,4,44,15,3,4,1,4,0,5,10,74,29
1,3,45,14,3,1,5,1,0,7,12,74,20
1,3,46,7,3,6,5,4,1,1,4,74,4
6,2,47,8,3,12,3,1,1,99,22,74,36
6,2,48,2,0,4,2,1,1,5,6,74,23
8,0,49,8,5,10,1,1,0,27,28,74,2
8,7,51,0,0,1,0,3,0,5,2,74,14
5,1,54,9,6,6,3,1,1,7,20,74,1
9,3,56,9,0,10,2,3,0,10,24,74,29
5,100,58,7,5,0,1,4,1,11,21,74,10
7,1,59,6,5,7,0,1,1,99,6,74,38
3,1,61,3,6,13,2,3,0,0,12,74,6
8,3,63,13,6,0,5,4,1,14,15,74,30
5,6,68,1,5,12,0,2,1,0,18,74,27
5,100,72,5,5,11,4,0,0,0,20,74,19
6,3,74,11,6,8,1,1,1,15,20,74,12
5,3,0,11,1,0,3,4,0,11,22,75,1
7,4,1,0,2,1,4,0,1,13,23,75,2
