# ACTS Test Suite Generation: Thu Jul 22 15:11:19 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 4227
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
1,45,0,10,75,5,1,4,0,3,2,3,6,1,2,4,1,2,2,1
4,47,4,9,75,4,1,1,1,2,2,1,1,3,2,3,2,1,1,1
2,48,0,8,75,4,4,2,0,3,4,4,1,3,3,4,2,1,1,2
3,54,2,9,75,5,2,4,0,2,2,3,4,1,2,2,3,2,1,1
2,60,4,0,75,4,4,1,0,1,1,2,3,3,1,3,3,1,2,1
4,72,0,1,75,3,3,2,1,2,4,1,1,2,2,2,4,1,1,1
1,4,4,1,76,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,76,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,76,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,76,2,4,2,0,3,3,3,5,3,1,2,4,2,1,1
4,8,3,5,76,3,5,3,0,2,1,1,6,1,3,3,3,2,1,2
1,9,2,6,76,2,5,2,0,3,2,1,7,3,1,3,4,1,2,2
4,10,3,8,76,1,1,1,1,3,4,4,1,2,3,1,4,2,2,2
1,11,4,9,76,2,4,3,0,1,2,3,2,3,1,1,4,1,1,2
1,12,4,10,76,2,3,4,1,2,1,4,7,1,3,4,2,1,1,2
1,13,2,0,76,2,4,3,1,1,2,2,1,2,1,3,4,2,1,1
2,14,3,5,76,2,4,3,0,1,3,3,7,1,2,1,4,2,2,2
2,15,2,3,76,5,3,2,0,1,4,4,7,2,1,3,4,2,2,1
4,16,1,3,76,3,5,2,0,2,4,2,1,2,2,2,2,2,1,2
1,18,1,2,76,5,5,3,1,2,2,4,5,2,1,1,4,1,2,1
4,20,1,8,76,3,1,1,0,3,4,2,1,1,1,4,1,1,1,2
4,21,4,8,76,3,2,4,0,2,2,3,6,3,1,2,2,2,1,2
1,22,4,0,76,2,4,2,1,1,3,3,3,1,3,2,2,1,1,1
2,24,2,10,76,2,5,2,1,3,4,3,6,2,2,4,1,2,1,2
2,26,0,4,76,4,4,4,1,3,3,1,3,3,2,1,3,1,1,2
2,27,1,10,76,4,2,2,1,2,4,1,7,2,1,1,1,2,1,1
1,28,4,2,76,1,5,1,1,2,1,1,1,2,2,2,4,1,2,2
1,30,4,2,76,4,1,3,0,2,4,2,6,2,1,3,3,2,1,1
2,33,3,6,76,1,1,2,0,1,4,4,5,2,1,3,1,2,2,1
4,36,3,1,76,4,4,4,0,1,3,4,5,1,2,4,2,1,2,1
4,39,1,1,76,1,3,1,0,2,2,4,1,1,1,4,4,2,2,1
4,40,2,2,76,2,3,2,0,3,2,3,7,3,2,2,2,1,1,2
1,42,1,5,76,4,2,2,1,2,4,3,1,2,3,3,4,2,2,1
4,45,1,2,76,5,3,3,1,3,2,4,7,2,3,2,3,2,2,1
3,47,0,2,76,4,5,3,1,1,2,1,7,1,3,1,1,2,1,2
4,48,2,6,76,3,3,2,0,2,1,3,2,2,1,3,3,1,2,1
1,54,4,8,76,4,5,2,1,2,1,2,4,1,1,2,4,2,1,2
2,60,1,9,76,3,3,3,1,3,4,1,3,2,1,3,4,2,2,1
1,72,3,8,76,2,1,2,1,3,4,2,4,1,1,3,1,2,1,1
1,4,4,1,77,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,77,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,77,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,77,2,4,2,0,3,3,3,5,2,3,2,4,1,1,2
3,8,3,5,77,3,5,2,0,2,3,3,6,3,3,2,4,2,2,1
1,9,3,6,77,1,3,4,1,3,1,4,7,3,3,2,3,1,1,2
1,10,0,8,77,4,5,3,0,1,1,4,1,2,3,3,3,1,1,1
1,11,1,9,77,2,1,4,1,1,1,2,7,1,2,1,3,2,1,1
1,12,3,10,77,4,4,1,0,2,4,2,4,1,3,4,1,1,2,1
2,13,4,0,77,4,4,2,0,3,2,2,6,1,2,3,2,2,1,1
2,14,2,4,77,3,1,1,1,3,1,1,3,2,3,2,4,2,2,1
1,15,1,5,77,2,3,1,0,1,3,1,3,2,2,3,4,2,1,2
1,16,1,2,77,4,4,2,1,3,1,4,6,3,3,1,1,1,1,2
4,18,4,4,77,4,5,2,1,2,4,2,2,2,1,1,2,1,1,1
1,20,2,8,77,3,3,4,1,2,1,1,2,2,3,2,3,2,1,1
3,21,1,5,77,4,1,1,1,2,1,1,3,3,3,3,3,2,2,1
1,22,2,4,77,4,4,4,0,3,2,3,6,3,1,2,4,1,1,2
2,24,2,3,77,4,4,2,1,2,4,3,1,3,1,4,1,1,1,1
3,26,4,6,77,2,4,1,1,2,4,1,1,1,1,4,3,2,1,2
2,27,0,10,77,1,1,1,1,2,2,4,2,2,2,4,4,1,2,1
2,28,2,8,77,2,3,4,0,3,2,3,4,1,1,4,3,1,2,2
4,30,2,2,77,5,1,3,0,2,3,2,2,3,1,1,4,1,1,1
2,33,0,9,77,5,1,4,1,2,4,1,6,2,2,3,2,2,1,1
4,36,1,10,77,4,3,4,0,1,2,3,1,1,2,3,3,1,2,2
1,39,1,3,77,2,3,3,0,3,2,1,4,1,1,1,4,2,2,1
2,40,1,6,77,2,3,4,0,2,2,3,6,3,3,2,2,1,2,1
1,42,0,8,77,1,4,1,0,1,2,1,6,1,1,4,2,2,2,2
2,45,4,5,77,2,3,2,1,1,3,4,4,2,3,1,2,2,1,2
3,47,1,4,77,4,5,2,0,2,4,1,4,2,2,4,2,1,2,2
1,48,1,0,77,1,2,4,0,2,3,3,7,2,3,3,1,2,2,1
3,54,1,2,77,3,1,4,1,3,3,2,4,2,2,2,4,1,1,1
1,60,2,3,77,1,3,4,1,1,4,1,5,3,1,1,1,2,2,1
4,72,3,2,77,3,5,4,1,2,2,4,7,2,3,3,4,1,1,1
1,4,4,1,78,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,78,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,78,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,78,2,4,2,0,3,3,3,5,3,1,2,4,2,2,1
3,8,3,5,78,3,5,1,1,2,3,1,6,3,1,4,3,2,1,2
1,9,2,6,78,3,5,2,0,1,4,3,7,1,2,3,1,1,2,2
2,10,3,8,78,2,3,3,1,1,4,3,1,2,1,3,4,1,1,2
4,11,3,9,78,4,4,4,0,3,2,1,7,1,1,3,1,2,2,1
1,12,2,10,78,4,5,2,0,2,1,1,1,2,2,4,1,2,1,2
2,13,1,0,78,5,5,4,0,3,3,4,7,1,1,1,3,1,1,2
4,14,1,4,78,4,4,2,1,3,2,2,5,3,3,4,3,1,2,2
4,15,2,10,78,2,4,1,1,1,3,1,2,2,3,2,2,1,2,1
2,16,3,8,78,4,4,2,0,3,4,3,5,2,3,2,2,2,1,1
2,18,3,8,78,5,1,3,0,2,1,3,2,1,2,1,3,2,2,2
4,20,1,5,78,3,5,2,1,1,1,1,3,3,1,4,1,2,1,2
4,21,2,4,78,4,4,1,1,2,2,1,2,1,2,3,4,2,1,2
2,22,1,2,78,1,5,1,1,1,4,3,1,1,3,1,2,1,1,2
3,24,3,6,78,4,1,4,0,3,1,4,5,1,2,4,3,2,2,2
4,26,1,3,78,5,3,4,1,2,1,4,4,1,2,1,1,2,2,2
2,27,1,9,78,5,4,3,0,3,4,3,4,1,3,1,2,2,1,1
1,28,0,8,78,5,1,2,1,3,2,2,4,1,3,3,1,1,2,1
4,30,3,5,78,3,5,2,0,2,2,3,4,1,1,3,4,1,1,2
1,33,0,10,78,5,4,3,0,3,4,1,2,2,3,3,1,1,2,2
4,36,4,0,78,3,5,1,0,1,4,4,7,1,2,1,4,2,1,2
2,39,2,5,78,3,2,2,0,1,4,3,7,1,2,1,3,2,1,1
2,40,2,0,78,1,2,2,1,2,1,2,4,3,2,4,1,2,2,2
1,42,3,8,78,3,1,4,0,1,4,2,5,3,3,3,1,2,1,2
1,45,4,1,78,3,4,3,0,3,2,3,4,3,3,4,3,2,1,2
3,47,2,6,78,1,3,1,0,2,4,1,5,1,1,3,3,2,1,2
1,48,0,5,78,4,3,3,0,1,1,2,3,1,1,2,2,1,1,1
2,54,3,3,78,1,2,3,0,3,1,3,3,3,3,3,3,1,2,1
4,60,4,0,78,2,3,1,0,1,2,1,4,3,2,4,1,1,1,2
2,72,4,0,78,5,5,4,0,2,2,2,6,3,1,3,2,2,2,1
1,4,4,1,79,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,79,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,79,1,3,1,1,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,79,2,4,2,0,3,3,3,5,1,1,2,4,2,1,2
3,8,3,5,79,3,5,2,0,1,2,1,6,2,3,4,4,1,1,1
2,9,3,6,79,2,3,4,0,1,1,2,7,1,1,4,3,2,1,1
2,10,1,8,79,4,3,2,0,1,1,2,1,3,1,1,3,2,2,1
2,11,3,9,79,1,3,3,1,3,1,2,6,1,1,3,4,1,2,2
2,12,2,10,79,1,1,3,1,3,3,3,2,2,1,3,3,2,1,1
3,13,4,0,79,5,4,4,0,2,4,3,7,3,3,2,3,2,1,1
4,14,4,3,79,3,1,3,0,1,3,4,1,1,1,4,2,1,2,2
1,15,0,9,79,1,2,4,0,3,1,4,3,2,2,1,3,2,1,1
2,16,3,2,79,4,1,3,1,2,4,2,6,2,1,1,3,2,1,1
2,18,1,10,79,3,3,2,1,2,1,3,5,1,2,2,2,1,1,1
3,20,3,2,79,2,2,4,1,3,3,4,5,1,3,3,2,2,1,1
2,21,0,5,79,4,2,3,0,1,2,3,5,1,3,2,2,2,1,2
3,22,3,8,79,2,2,3,0,1,4,3,7,2,3,1,3,1,2,1
2,24,3,8,79,5,1,3,1,1,3,4,6,3,1,3,4,1,1,2
3,26,4,5,79,4,5,2,1,3,2,1,6,2,1,3,4,2,2,2
1,27,0,5,79,2,4,4,1,2,3,1,3,2,2,1,3,2,1,2
2,28,4,3,79,1,4,4,0,1,4,4,3,2,2,2,1,1,1,1
3,30,4,0,79,5,3,2,1,2,2,3,5,3,1,2,4,1,1,1
3,33,3,10,79,4,4,4,1,3,3,4,5,3,2,4,1,2,1,2
3,36,4,3,79,1,1,4,1,2,4,4,2,3,2,3,4,2,2,1
2,39,0,2,79,3,2,4,1,3,3,3,3,3,1,4,3,1,1,1
1,40,1,2,79,3,4,3,0,2,1,3,2,3,2,1,3,1,2,1
4,42,3,9,79,4,4,4,0,2,2,3,4,1,1,3,4,1,2,2
1,45,3,5,79,4,5,1,0,2,2,1,5,2,2,4,2,1,1,1
1,47,4,5,79,5,3,1,1,3,4,4,2,2,3,3,4,1,2,1
4,48,0,3,79,4,1,3,1,2,3,4,3,1,3,1,1,2,1,1
4,54,0,1,79,1,4,2,1,2,3,2,7,1,1,4,3,2,2,2
3,60,4,0,79,3,2,2,1,1,4,4,1,3,3,4,3,1,1,1
2,72,2,6,79,4,2,4,1,2,2,2,7,2,2,3,2,2,2,1
1,4,4,1,80,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,80,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,80,1,3,1,1,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,80,2,4,2,0,2,3,3,5,2,2,2,4,1,1,1
4,8,3,5,80,3,5,2,0,1,2,3,6,2,2,3,4,1,2,1
2,9,3,6,80,3,4,1,0,3,2,1,7,2,3,2,1,1,1,2
4,10,4,8,80,5,3,4,0,2,2,3,1,2,1,2,2,2,1,2
2,11,3,9,80,3,5,1,0,1,2,3,7,3,2,3,4,2,2,2
4,12,3,10,80,3,2,3,0,3,2,1,1,1,1,3,1,1,2,2
4,13,4,0,80,3,4,2,1,2,3,3,4,2,1,1,3,1,1,2
2,14,3,5,80,4,5,1,1,2,1,2,6,3,3,2,4,1,2,1
1,15,3,10,80,5,2,3,0,1,4,4,3,2,3,2,2,2,1,1
1,16,1,8,80,3,3,4,0,1,3,1,1,3,2,4,1,1,1,2
2,18,3,1,80,4,2,4,0,1,3,1,3,1,1,3,2,2,2,2
1,20,3,4,80,4,5,3,0,2,2,3,3,1,1,3,2,1,2,1
2,21,3,9,80,3,2,4,1,3,3,4,3,3,1,2,2,2,2,1
4,22,0,9,80,1,1,2,0,3,1,4,3,2,2,4,4,2,1,1
3,24,2,1,80,3,1,4,0,3,1,3,5,3,2,3,1,2,2,2
4,26,2,9,80,2,3,2,0,1,3,1,5,3,3,1,4,2,2,1
2,27,0,2,80,2,5,4,1,1,3,4,1,1,2,2,4,2,2,2
4,28,0,3,80,3,1,4,0,2,3,2,7,1,1,3,3,2,1,1
4,30,2,3,80,2,1,2,1,2,2,3,4,1,1,3,4,2,2,1
1,33,0,2,80,5,2,2,1,2,4,4,3,3,2,4,3,2,2,2
2,36,0,3,80,5,2,3,1,1,4,1,4,2,2,1,3,1,1,1
4,39,2,9,80,4,4,4,0,2,4,3,7,1,3,3,2,2,1,2
3,40,0,3,80,4,4,4,0,3,2,1,4,3,3,2,4,2,1,2
3,42,2,5,80,5,2,3,0,1,4,1,3,1,1,4,4,1,1,2
1,45,4,3,80,2,1,4,0,1,2,4,1,2,1,3,2,1,2,2
2,47,4,4,80,2,1,4,1,3,3,4,3,1,1,2,4,2,2,1
1,48,4,4,80,1,4,2,1,2,4,2,2,3,3,3,3,1,2,1
1,54,3,5,80,1,4,3,1,2,1,3,4,2,2,1,2,2,1,2
4,60,3,0,80,3,2,3,1,3,2,2,3,1,3,1,1,2,2,1
3,72,0,0,80,5,3,4,0,2,3,1,3,2,3,3,3,2,1,1
1,4,4,1,81,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,81,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,81,1,3,1,0,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,81,2,4,2,1,1,3,3,5,2,2,2,4,1,2,2
1,8,3,5,81,3,5,3,1,1,3,1,6,2,1,3,4,2,1,2
1,9,1,6,81,2,1,2,0,2,4,2,7,2,2,1,1,2,2,1
4,10,0,8,81,2,5,3,0,1,4,3,1,1,3,2,4,1,2,2
4,11,1,9,81,2,3,4,1,3,2,3,6,1,1,1,3,1,1,2
2,12,3,10,81,1,1,2,1,1,3,4,6,1,3,4,1,1,2,1
1,13,1,0,81,1,5,4,1,1,2,1,7,2,2,4,3,2,2,1
2,14,1,4,81,4,4,2,0,1,2,4,1,2,2,2,2,1,1,1
1,15,0,3,81,1,4,2,1,1,1,4,4,3,3,3,2,2,2,1
2,16,0,10,81,3,2,2,1,2,4,2,6,1,1,4,4,1,2,2
3,18,1,3,81,1,1,1,1,1,2,4,3,1,1,4,4,2,2,1
2,20,0,8,81,4,4,3,0,1,2,4,7,3,3,3,1,2,2,1
1,21,2,8,81,2,5,4,0,2,3,3,6,3,3,4,2,1,1,2
3,22,0,4,81,4,1,3,0,2,3,4,4,3,2,3,3,1,2,2
3,24,4,6,81,4,1,2,0,3,3,2,7,3,3,2,2,2,2,1
4,26,1,0,81,2,1,1,0,3,2,4,7,2,3,1,2,1,1,1
4,27,2,9,81,1,5,4,0,2,1,2,3,1,3,2,1,2,1,2
2,28,4,9,81,4,4,4,0,3,1,3,6,3,2,1,1,1,1,1
2,30,1,3,81,3,5,2,1,1,1,2,1,2,1,1,1,2,2,1
4,33,3,8,81,1,1,3,1,1,3,3,2,2,2,4,4,2,1,2
4,36,1,5,81,4,2,4,0,1,3,1,1,2,2,4,4,1,1,2
1,39,1,6,81,2,3,1,1,3,1,4,3,2,1,4,3,1,1,2
2,40,2,1,81,3,2,4,1,3,2,1,1,2,1,2,1,2,2,2
3,42,3,0,81,3,1,1,1,1,3,1,7,2,3,2,1,2,2,2
4,45,4,5,81,1,2,1,1,2,4,3,3,1,2,1,2,2,1,2
2,47,4,9,81,5,1,4,1,3,1,3,3,3,1,2,1,2,2,1
4,48,2,8,81,5,4,2,1,1,1,4,3,2,3,4,4,2,2,2
1,54,2,6,81,5,1,3,1,2,4,1,4,3,2,1,2,2,2,2
4,60,4,5,81,3,5,3,1,2,3,1,1,2,2,1,2,1,2,1
3,72,0,10,81,3,4,2,1,2,1,3,4,1,2,2,4,2,2,2
1,4,4,1,82,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,82,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,82,1,3,1,0,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,82,2,4,2,0,3,3,3,5,2,3,2,4,2,1,2
1,8,3,5,82,3,5,2,1,3,2,4,6,3,3,2,2,1,1,2
1,9,2,6,82,2,2,4,1,1,2,3,7,1,3,2,4,1,1,2
4,10,4,8,82,3,3,4,1,2,2,4,1,3,2,4,1,2,2,2
3,11,4,9,82,2,4,1,1,1,1,4,3,1,2,4,1,1,2,1
2,12,3,10,82,5,2,1,0,1,3,4,6,2,1,3,3,2,2,1
1,13,4,0,82,1,3,3,1,1,2,1,4,2,2,1,2,1,2,2
2,14,0,9,82,5,2,3,0,2,1,2,1,2,3,1,3,2,2,1
4,15,3,10,82,2,1,4,0,2,4,1,1,1,2,2,1,1,1,2
3,16,1,4,82,5,5,1,0,2,3,2,7,1,2,2,3,2,2,2
3,18,3,6,82,4,3,3,0,1,3,2,2,2,1,3,2,1,1,1
4,20,3,5,82,2,5,2,1,2,1,3,2,3,1,4,1,2,1,1
3,21,1,6,82,2,1,2,1,3,4,3,1,2,2,1,3,2,1,2
2,22,1,10,82,3,3,2,1,2,3,1,4,2,1,2,1,2,1,1
4,24,0,2,82,1,3,2,1,2,2,2,2,1,2,1,2,1,1,2
4,26,0,1,82,3,3,4,1,1,1,4,7,2,3,2,2,2,2,2
4,27,1,3,82,5,5,2,1,2,4,2,7,2,1,1,2,2,2,1
3,28,0,1,82,4,2,3,0,1,3,1,1,1,3,4,3,2,2,2
4,30,4,8,82,4,1,2,1,2,3,2,7,3,2,1,4,2,1,2
2,33,2,4,82,1,2,3,0,1,3,2,3,1,1,1,3,2,2,2
1,36,3,8,82,1,4,3,1,1,3,1,6,2,2,3,4,2,1,2
2,39,3,1,82,5,2,3,0,3,2,2,2,2,2,3,2,2,2,2
3,40,2,0,82,5,4,4,1,2,2,2,3,1,1,3,1,1,1,1
1,42,2,3,82,2,4,1,0,1,2,4,5,1,3,1,2,1,1,1
3,45,1,3,82,3,2,2,0,1,1,2,4,3,3,1,1,2,1,1
3,47,1,0,82,4,3,1,0,2,3,2,7,1,2,3,2,1,1,2
4,48,1,4,82,1,1,3,0,1,1,3,5,3,1,3,1,1,2,2
1,54,3,9,82,1,5,3,0,1,3,1,4,2,2,2,4,1,2,1
4,60,1,4,82,5,1,4,1,3,4,1,7,1,1,3,1,2,2,1
1,72,2,1,82,3,1,2,1,3,3,4,6,1,3,3,4,1,1,1
1,4,4,1,83,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,83,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,83,1,3,1,1,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,83,2,4,2,0,3,3,3,5,3,3,2,4,2,2,1
2,8,3,5,83,3,5,2,1,3,2,1,6,3,1,1,2,1,2,1
1,9,1,6,83,1,1,4,1,3,4,1,7,3,2,4,2,1,1,1
2,10,3,8,83,1,5,2,0,2,4,2,1,1,1,2,4,2,2,2
2,11,0,9,83,5,4,2,1,2,2,2,3,1,2,2,4,1,1,1
4,12,2,10,83,2,1,3,0,2,2,1,3,1,2,2,3,2,2,2
4,13,1,0,83,2,5,3,0,1,4,1,5,3,1,3,3,1,2,2
1,14,4,1,83,3,3,4,1,2,4,2,5,1,1,4,2,2,2,2
1,15,1,6,83,5,3,2,0,2,1,1,4,2,1,4,4,2,1,2
3,16,4,1,83,3,1,1,0,1,4,3,6,2,1,2,1,2,2,1
4,18,4,6,83,5,4,2,1,2,2,2,4,2,3,3,3,2,1,1
3,20,0,10,83,2,1,3,1,2,3,2,1,1,1,4,3,2,1,1
1,21,2,1,83,4,5,3,0,1,2,2,7,3,2,4,3,1,2,1
1,22,1,6,83,5,1,2,0,1,3,2,7,2,1,4,3,1,1,2
2,24,0,6,83,5,4,1,0,1,3,2,2,2,3,4,1,2,1,2
2,26,0,8,83,3,1,2,1,3,2,4,4,1,2,4,3,1,2,2
3,27,0,9,83,3,2,3,1,1,1,3,1,2,3,1,4,1,1,1
4,28,1,0,83,3,1,2,0,1,4,1,1,2,3,4,4,1,1,2
1,30,3,8,83,5,2,4,0,2,2,2,6,2,1,2,4,1,1,1
1,33,3,5,83,4,1,3,0,3,1,2,2,3,3,4,3,2,1,1
3,36,0,10,83,1,4,1,1,2,2,2,2,2,3,4,3,2,1,1
4,39,4,4,83,2,2,2,0,3,3,1,1,2,3,1,2,1,2,1
4,40,4,10,83,2,2,4,1,1,2,3,3,1,2,4,2,2,2,2
1,42,1,2,83,3,4,2,0,2,3,4,3,3,2,4,1,2,1,1
4,45,0,4,83,3,1,2,1,2,3,2,6,3,2,2,3,2,2,1
2,47,1,4,83,3,5,3,1,2,3,2,3,2,2,2,3,2,1,1
3,48,2,2,83,1,3,4,0,3,2,4,3,3,2,1,3,1,2,1
3,54,3,0,83,2,2,2,1,2,3,3,1,3,1,2,2,2,2,1
3,60,4,5,83,1,5,2,1,2,2,3,4,3,1,3,2,1,1,1
2,72,3,4,83,3,5,3,1,1,4,3,5,2,1,4,1,1,1,1
1,4,4,1,84,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,84,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,84,1,3,1,0,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,84,2,4,2,0,2,3,3,5,1,3,2,4,1,1,2
3,8,3,5,84,3,5,4,0,2,1,3,6,1,1,1,3,1,1,2
4,9,4,6,84,4,1,1,1,1,1,3,7,3,2,2,3,1,2,1
4,10,0,8,84,4,3,2,1,2,1,2,1,1,1,1,3,1,1,1
2,11,3,9,84,1,4,4,1,3,4,3,4,1,1,1,4,1,1,1
4,12,4,10,84,3,4,2,1,3,4,3,4,3,1,2,3,1,2,2
3,13,1,0,84,4,2,3,0,3,4,1,2,1,2,1,3,1,1,1
2,14,4,9,84,3,5,1,1,1,2,1,4,2,3,3,4,1,1,2
3,15,1,6,84,3,4,4,0,3,2,1,1,3,1,4,2,1,2,2
2,16,0,6,84,3,3,3,0,2,1,1,7,1,2,4,3,1,1,2
3,18,4,6,84,4,3,1,1,3,4,3,1,3,3,2,4,2,2,1
4,20,0,6,84,5,1,4,0,1,1,4,3,2,1,1,3,2,2,1
1,21,3,5,84,2,1,3,1,2,2,2,7,1,2,1,1,2,1,2
4,22,1,9,84,5,2,3,1,3,2,3,4,3,1,1,4,1,1,1
1,24,2,0,84,4,4,4,1,1,1,1,3,1,3,1,1,1,1,1
2,26,2,10,84,5,3,3,0,3,4,1,4,3,2,4,1,2,2,2
4,27,2,10,84,5,1,4,1,1,3,4,1,3,1,4,1,2,1,2
1,28,1,10,84,4,4,2,1,2,1,4,5,2,3,3,2,1,2,2
2,30,0,5,84,1,3,2,0,3,3,3,4,2,3,4,4,2,2,2
1,33,2,1,84,2,1,1,1,3,2,2,6,2,3,4,3,1,2,1
1,36,3,2,84,3,1,1,1,3,1,2,7,2,1,2,2,1,2,1
4,39,2,8,84,3,3,2,1,1,2,3,3,3,1,3,1,2,1,1
3,40,2,2,84,3,1,2,0,2,3,3,4,2,3,1,3,2,2,1
2,42,2,2,84,5,1,2,1,3,1,1,3,1,3,4,3,1,2,2
3,45,2,8,84,5,4,4,1,2,3,4,1,3,1,3,1,2,1,1
3,47,1,3,84,2,1,4,1,3,4,1,4,1,3,1,2,1,2,1
4,48,0,1,84,4,4,2,1,2,3,2,5,3,3,4,1,1,2,1
2,54,1,3,84,4,2,1,0,2,1,2,2,3,3,1,2,2,1,2
3,60,4,10,84,2,2,1,1,2,1,2,3,3,1,2,4,1,1,2
2,72,1,9,84,5,4,1,1,3,4,3,4,2,2,2,2,1,2,1
1,4,4,1,85,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,85,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,85,1,3,1,1,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,85,2,4,2,0,2,3,3,5,1,3,2,4,1,1,1
1,8,3,5,85,3,5,4,1,2,4,4,6,3,2,2,1,1,2,2
2,9,3,6,85,2,2,2,1,1,3,2,7,2,2,4,1,1,2,1
2,10,0,8,85,1,1,4,0,3,2,1,1,2,2,1,4,1,1,2
4,11,4,9,85,1,3,1,0,1,2,4,3,3,3,3,4,2,2,2
2,12,1,10,85,3,2,4,0,1,1,4,3,1,3,3,2,2,1,2
2,13,1,0,85,3,2,1,1,2,2,2,5,1,3,2,3,2,1,1
1,14,0,0,85,1,3,2,0,1,4,4,1,1,3,3,1,1,2,1
1,15,0,2,85,2,1,3,0,1,2,2,3,1,3,2,1,2,2,2
4,16,1,5,85,5,1,4,1,3,2,1,6,3,1,4,1,1,1,1
3,18,3,9,85,1,2,4,1,2,3,1,5,1,2,2,4,1,1,2
2,20,3,9,85,2,3,4,1,1,4,2,3,1,1,1,2,1,1,2
4,21,0,8,85,4,3,3,1,1,4,1,4,3,3,3,3,1,2,1
2,22,4,5,85,1,3,4,0,3,4,2,7,1,3,2,3,1,2,1
3,24,2,4,85,2,2,4,0,3,2,4,2,3,1,3,3,1,2,1
3,26,4,9,85,1,4,3,0,2,1,2,5,3,2,2,3,2,1,1
4,27,4,4,85,1,4,4,1,3,3,2,7,2,1,3,2,2,2,1
4,28,1,3,85,3,2,1,0,2,4,3,5,2,1,4,4,1,1,1
4,30,0,1,85,2,4,2,1,1,3,4,3,2,1,1,4,2,1,1
2,33,1,6,85,4,2,4,1,1,4,4,7,1,2,1,3,1,1,1
1,36,0,10,85,4,4,1,0,3,3,1,6,1,3,4,3,2,1,1
3,39,1,0,85,1,1,3,0,1,2,1,3,3,2,2,4,1,2,1
1,40,0,6,85,2,2,1,1,3,2,1,6,2,3,4,2,2,2,2
2,42,1,3,85,3,5,4,1,2,2,4,4,2,2,3,2,1,1,1
2,45,0,9,85,3,1,1,0,1,1,4,4,1,1,2,2,1,1,1
4,47,3,1,85,5,1,3,1,1,4,4,1,1,1,4,1,1,1,2
3,48,2,10,85,2,3,1,0,1,1,2,7,2,1,2,1,1,2,1
4,54,0,8,85,4,3,2,1,1,1,2,7,3,1,4,1,2,2,1
3,60,1,5,85,3,2,3,0,2,1,2,4,2,3,3,3,2,1,1
3,72,3,5,85,1,5,3,0,3,2,2,5,2,1,4,4,2,2,1
1,4,4,1,86,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,86,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,86,1,3,1,1,2,2,2,4,2,2,1,3,2,1,1
4,7,2,4,86,2,4,2,1,1,3,3,5,2,2,2,4,2,1,1
4,8,3,5,86,3,5,1,1,2,3,1,6,2,2,2,4,1,2,1
1,9,0,6,86,4,2,4,1,3,3,2,7,1,2,1,3,1,2,1
3,10,1,8,86,4,1,3,1,3,2,4,1,2,3,3,1,1,1,1
2,11,3,9,86,1,5,1,0,2,2,1,2,3,3,2,1,1,2,2
