# ACTS Test Suite Generation: Thu Jul 22 15:11:26 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 42447
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
3,27,2,4,113,3,3,2,0,1,1,3,5,3,2,2,4,2,1,1
1,27,3,5,113,2,1,4,0,1,2,2,6,1,3,1,2,2,1,2
3,27,1,6,113,3,5,3,0,1,2,1,7,2,1,4,4,1,2,1
4,27,0,8,113,5,5,4,0,1,4,4,5,3,3,2,2,2,1,1
4,27,0,9,113,3,1,1,0,2,2,3,6,1,1,1,1,2,1,1
3,27,0,10,113,3,4,4,1,2,2,1,3,1,1,1,3,1,2,1
2,28,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,28,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,28,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,1,2
3,28,1,3,113,4,2,3,1,1,2,3,4,2,1,2,3,1,1,1
4,28,2,4,113,3,3,3,1,3,1,4,5,2,3,1,2,1,1,2
4,28,2,5,113,5,1,4,1,1,1,2,6,3,1,2,1,1,1,2
3,28,2,6,113,3,1,4,1,3,2,3,7,3,3,1,3,1,2,1
2,28,0,8,113,3,5,3,1,1,2,1,3,1,3,1,1,2,1,2
1,28,4,9,113,2,5,4,0,3,2,3,4,1,2,3,2,2,2,2
2,28,0,10,113,4,1,4,0,3,1,4,4,3,1,2,2,2,2,2
2,30,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,30,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,30,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,2
3,30,1,3,113,4,2,3,1,1,2,3,4,3,3,2,3,2,1,1
1,30,2,4,113,3,3,2,0,2,1,1,5,2,1,1,1,1,2,2
4,30,1,5,113,2,3,3,1,2,2,1,6,3,1,2,4,2,1,1
1,30,2,6,113,1,1,1,0,2,1,1,7,1,1,1,4,2,1,1
2,30,0,8,113,5,3,3,0,2,3,4,4,2,3,1,2,2,2,1
1,30,4,9,113,4,2,2,1,2,1,3,1,1,2,3,1,1,1,2
1,30,2,10,113,4,1,1,0,3,2,4,6,3,3,4,4,2,1,2
2,33,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,33,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,33,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,2,1
3,33,1,3,113,4,2,3,0,1,2,3,4,3,1,2,3,1,2,2
1,33,2,4,113,3,3,1,1,2,4,2,5,2,2,2,2,2,2,1
2,33,4,5,113,1,5,2,1,3,2,4,6,3,3,4,3,1,1,2
4,33,4,6,113,3,5,4,0,2,3,1,7,2,2,4,3,2,2,1
2,33,2,8,113,4,4,2,1,1,1,2,5,3,2,2,3,1,2,2
4,33,0,9,113,5,4,3,1,2,4,2,7,2,1,2,2,1,2,1
1,33,2,10,113,1,1,4,0,1,2,4,5,2,1,4,3,1,2,1
2,36,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,36,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,36,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,1,1
3,36,1,3,113,4,2,3,1,3,2,3,4,3,3,2,3,1,2,2
1,36,2,4,113,3,3,2,1,2,3,3,5,3,2,2,1,2,1,1
2,36,2,5,113,4,3,4,0,2,1,1,6,2,3,4,2,2,2,1
1,36,4,6,113,4,2,3,0,2,2,3,7,2,1,2,2,2,2,1
2,36,4,8,113,2,4,1,1,2,1,1,3,2,1,1,3,2,2,2
2,36,0,9,113,1,4,3,0,2,2,1,2,2,1,1,3,1,1,2
2,36,1,10,113,2,2,2,1,2,2,3,2,1,2,1,2,1,2,1
2,39,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,39,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,39,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,2
3,39,1,3,113,4,2,3,1,3,2,3,4,1,2,2,3,1,2,1
4,39,2,4,113,3,3,2,0,1,3,2,5,2,2,2,3,2,1,1
2,39,3,5,113,5,5,3,0,1,1,1,6,2,1,3,3,1,2,1
4,39,4,6,113,5,1,3,1,2,2,2,7,2,2,4,3,2,1,1
4,39,2,8,113,1,4,2,0,1,3,4,7,1,2,2,3,2,2,2
2,39,3,9,113,3,4,1,1,3,2,1,7,1,3,1,2,2,2,1
2,39,2,10,113,2,2,1,1,1,3,4,1,3,2,2,4,1,2,2
2,40,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,40,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,40,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,2,1
3,40,1,3,113,4,2,3,0,1,2,3,4,3,3,2,3,2,2,2
3,40,2,4,113,3,3,4,0,2,3,1,5,1,3,2,3,1,2,1
3,40,2,5,113,4,1,2,1,1,2,2,6,1,2,4,1,1,2,1
2,40,4,6,113,4,1,1,0,3,4,4,7,2,3,4,1,1,1,1
3,40,2,8,113,3,3,2,0,3,2,1,2,2,3,3,4,1,2,2
4,40,2,9,113,3,4,3,0,1,2,2,5,1,2,2,4,2,1,1
4,40,4,10,113,1,2,1,1,1,1,2,1,1,1,3,2,2,1,1
2,42,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,42,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,42,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,2,1,2
3,42,1,3,113,4,2,3,0,1,2,3,4,2,3,2,3,1,2,2
4,42,2,4,113,3,3,2,1,3,4,3,5,3,3,1,1,2,1,2
3,42,0,5,113,4,4,1,1,2,4,3,6,1,3,4,2,1,2,1
3,42,2,6,113,5,1,3,1,3,2,4,7,1,1,1,1,1,2,1
4,42,1,8,113,1,4,2,0,2,3,2,1,2,3,3,3,1,2,2
2,42,2,9,113,3,1,4,0,2,1,1,1,1,3,2,3,1,1,1
4,42,3,10,113,4,5,4,1,2,1,1,3,1,3,4,1,1,1,2
2,45,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,45,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,45,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,2,2,1
3,45,1,3,113,4,2,3,0,1,2,3,4,1,1,2,3,2,1,1
1,45,2,4,113,3,3,3,0,3,4,1,5,3,3,2,1,1,1,1
3,45,0,5,113,5,4,4,0,2,2,2,6,2,2,1,1,2,1,1
1,45,3,6,113,1,1,4,1,3,2,2,7,2,1,3,3,1,2,1
2,45,3,8,113,3,2,1,1,3,2,4,1,3,1,1,3,1,2,1
2,45,2,9,113,1,5,4,1,3,1,1,3,1,3,2,1,2,1,2
4,45,1,10,113,1,1,1,0,1,2,2,5,1,2,4,2,2,1,1
2,47,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,47,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,47,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,1,1,1
3,47,1,3,113,4,2,3,1,3,2,3,4,2,3,2,3,2,2,2
4,47,2,4,113,3,3,1,0,2,4,2,5,1,3,4,1,1,2,1
2,47,3,5,113,2,5,3,1,1,2,3,6,3,2,1,1,2,2,1
4,47,3,6,113,1,2,3,0,2,1,4,7,1,1,3,2,1,2,2
4,47,1,8,113,5,3,4,1,3,1,3,2,2,2,1,4,2,2,1
2,47,2,9,113,2,2,1,1,2,2,1,1,1,3,2,1,1,2,1
1,47,3,10,113,3,5,1,0,2,4,1,6,3,2,1,4,2,2,1
2,48,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,48,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,48,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,2,2,2
3,48,1,3,113,4,2,3,0,2,2,3,4,2,3,2,3,2,1,2
3,48,2,4,113,3,3,2,0,1,4,4,5,2,1,2,3,2,2,1
1,48,0,5,113,4,5,2,0,3,3,3,6,1,2,2,2,1,1,2
2,48,0,6,113,3,3,1,1,2,3,4,7,3,3,1,3,1,2,1
3,48,1,8,113,4,5,2,1,1,3,1,2,3,3,4,1,1,2,1
4,48,3,9,113,4,1,2,1,2,4,4,6,2,1,1,4,1,2,2
2,48,1,10,113,1,3,4,0,2,1,2,6,1,1,3,3,2,2,2
2,54,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,54,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,54,0,2,113,2,1,2,0,1,1,1,3,3,1,1,1,2,2,1
3,54,1,3,113,4,2,3,0,2,2,3,4,3,2,2,3,1,2,1
1,54,2,4,113,3,3,4,0,2,2,4,5,3,3,4,1,1,1,1
2,54,3,5,113,3,1,2,0,2,2,3,6,2,2,4,3,2,2,1
3,54,3,6,113,2,4,1,1,3,4,2,7,3,3,3,2,2,2,2
3,54,1,8,113,5,4,4,0,3,3,2,7,2,3,4,3,2,2,2
4,54,3,9,113,1,5,2,1,3,4,1,1,1,3,2,1,2,2,2
1,54,0,10,113,4,4,4,0,2,3,1,5,1,1,2,4,2,2,1
2,60,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,60,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,60,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,2,2,1
3,60,1,3,113,4,2,3,0,2,2,3,4,2,3,2,3,2,1,1
3,60,2,4,113,3,3,3,0,3,3,1,5,3,1,4,2,2,2,2
4,60,2,5,113,5,1,2,1,2,1,4,6,3,2,3,4,1,2,1
1,60,4,6,113,4,1,4,0,1,3,1,7,1,2,3,3,2,1,2
1,60,1,8,113,2,1,3,1,2,4,4,3,1,1,4,4,2,2,2
4,60,4,9,113,3,4,4,1,1,1,3,3,3,1,2,2,2,2,2
2,60,4,10,113,3,5,4,1,3,4,1,3,1,1,1,4,2,2,2
2,72,3,0,113,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,72,4,1,113,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,72,0,2,113,2,1,2,1,1,1,1,3,3,1,1,1,1,1,2
3,72,1,3,113,4,2,3,1,1,2,3,4,1,1,2,3,1,1,2
2,72,2,4,113,3,3,1,0,2,1,3,5,1,3,2,4,1,1,2
1,72,1,5,113,4,1,3,1,2,4,4,6,1,2,2,1,2,2,2
4,72,0,6,113,3,5,1,0,2,1,4,7,2,3,3,2,1,1,1
2,72,4,8,113,2,2,1,1,3,1,2,4,3,1,3,3,1,1,1
1,72,0,9,113,3,5,1,1,3,4,4,7,2,2,1,3,2,2,2
4,72,0,10,113,4,1,4,0,1,3,2,7,3,1,3,4,1,1,2
2,4,3,0,115,5,4,4,0,3,4,4,1,1,2,3,4,1,1,1
4,4,4,1,115,1,5,1,1,2,3,2,2,2,3,4,2,2,2,2
1,4,0,2,115,2,1,2,0,1,1,1,3,3,1,1,1,2,1,2
3,4,1,3,115,4,2,3,1,3,2,3,4,2,1,2,3,1,2,1
2,4,2,4,115,3,3,1,1,1,1,3,5,1,3,3,2,1,1,1
3,4,3,5,115,1,1,4,1,2,3,1,6,3,2,2,4,1,2,2
1,4,4,6,115,5,2,2,0,2,4,2,7,1,3,2,1,1,2,1
4,4,0,8,115,4,5,3,0,1,4,1,1,1,2,4,3,2,1,1
2,4,1,9,115,2,4,2,1,2,2,4,2,3,2,4,1,2,1,2
3,4,2,10,115,5,5,4,0,1,2,2,3,2,3,1,4,2,2,1
4,5,4,0,115,2,3,4,0,3,1,4,4,3,3,1,3,2,2,2
1,5,3,1,115,4,4,3,0,1,3,4,5,2,1,1,2,1,1,1
2,5,1,2,115,3,5,1,0,3,4,2,6,2,1,3,3,2,2,2
2,5,0,3,115,1,3,2,1,2,3,3,7,1,1,3,4,2,1,2
1,5,2,4,115,1,2,1,1,3,2,1,1,3,2,4,1,2,2,2
4,5,0,5,115,5,1,3,0,3,1,2,2,2,2,2,2,1,1,1
4,5,3,6,115,3,4,1,1,2,2,3,3,3,2,4,4,1,1,1
3,5,2,8,115,2,1,1,1,2,4,4,4,1,3,3,2,1,1,1
2,5,4,9,115,4,1,4,0,3,2,1,5,3,3,3,4,1,2,2
4,5,4,10,115,2,2,3,1,1,3,3,6,1,1,3,1,1,1,2
1,6,1,0,115,1,1,4,0,1,1,3,7,2,1,4,2,1,1,1
3,6,0,1,115,3,2,2,1,3,1,4,1,1,3,2,4,2,2,2
3,6,3,2,115,4,3,3,1,2,4,2,2,3,2,1,1,1,2,1
2,6,4,3,115,5,4,1,0,3,3,1,3,3,2,2,3,1,2,2
1,6,3,4,115,2,5,2,0,1,3,2,4,2,3,2,4,2,1,1
4,6,1,5,115,5,3,2,1,2,2,1,5,1,1,4,2,2,1,1
3,6,2,6,115,4,4,2,1,2,1,4,6,1,3,1,3,2,1,1
1,6,3,8,115,3,2,4,1,3,3,1,7,2,2,1,1,2,2,2
1,6,0,9,115,1,3,3,0,2,4,3,1,2,1,1,3,1,2,1
1,6,1,10,115,3,1,4,0,3,4,1,2,1,2,3,3,1,2,2
2,7,2,0,115,4,2,3,1,2,3,4,3,1,3,2,2,1,1,1
2,7,0,1,115,5,4,4,0,3,2,3,4,3,2,4,1,2,2,2
3,7,4,2,115,1,5,1,0,1,4,4,5,1,1,4,4,1,1,2
1,7,3,3,115,2,3,2,1,1,1,2,6,2,3,1,2,2,1,1
4,7,1,4,115,4,4,1,0,2,4,4,7,3,1,1,3,1,2,1
2,7,4,5,115,3,1,3,1,1,3,2,1,2,3,3,4,2,1,1
4,7,2,6,115,1,5,4,1,1,1,3,2,2,1,3,4,1,1,2
2,7,1,8,115,1,3,2,0,3,2,2,3,3,3,2,4,1,1,1
3,7,2,9,115,3,5,1,0,1,1,1,4,1,2,2,1,1,1,1
2,7,0,10,115,2,2,1,1,2,1,4,5,3,2,2,2,2,2,2
3,8,0,0,115,5,5,2,0,3,2,2,6,3,2,4,1,1,1,1
4,8,2,1,115,2,1,3,1,2,4,1,7,1,1,3,3,2,2,2
4,8,1,2,115,5,4,4,0,1,3,3,1,2,3,2,2,1,1,1
1,8,3,3,115,3,2,4,1,2,4,4,2,1,1,4,4,2,1,2
3,8,4,4,115,4,3,3,0,1,4,2,3,1,3,1,1,2,2,1
1,8,2,5,115,1,4,1,1,2,1,2,4,3,3,1,1,1,2,1
2,8,0,6,115,2,1,3,1,3,3,1,5,2,2,1,2,1,1,2
2,8,4,8,115,5,4,1,1,1,1,3,6,1,1,3,3,2,2,2
4,8,3,9,115,5,5,3,0,1,2,2,7,1,1,3,3,2,2,2
4,8,3,10,115,4,3,2,0,1,2,2,1,2,3,4,4,1,2,1
3,9,1,0,115,3,2,1,0,3,2,1,2,1,2,3,4,1,1,1
4,9,4,1,115,1,3,4,1,2,3,4,3,2,3,3,1,2,2,2
1,9,2,2,115,2,5,2,1,1,4,3,4,3,1,4,2,2,1,1
2,9,0,3,115,4,1,3,1,1,1,2,5,2,1,2,3,2,1,1
3,9,3,4,115,5,4,4,0,3,1,3,6,2,2,1,2,2,1,1
3,9,1,5,115,2,2,1,0,1,4,4,7,3,3,2,3,1,2,2
2,9,1,6,115,2,3,2,1,1,1,1,1,1,1,3,3,2,1,2
2,9,3,8,115,1,4,4,1,1,2,2,2,3,2,3,3,2,1,1
1,9,1,9,115,1,2,4,1,1,3,3,3,1,3,2,2,2,2,2
1,9,1,10,115,1,4,1,1,3,1,4,4,3,2,1,1,2,1,1
4,10,4,0,115,3,5,1,0,3,2,3,5,1,2,3,1,1,1,1
1,10,1,1,115,4,1,2,1,2,3,4,6,2,3,4,4,2,2,2
2,10,0,2,115,5,2,3,1,1,2,1,7,3,1,2,2,2,2,1
3,10,2,3,115,1,5,4,1,3,4,2,1,3,2,1,1,1,2,2
1,10,3,4,115,2,1,1,1,2,1,2,2,1,3,1,3,2,1,1
4,10,0,5,115,4,3,2,1,3,4,3,3,2,3,3,3,1,2,1
2,10,3,6,115,5,4,2,0,1,3,3,4,1,1,1,2,2,2,1
1,10,4,8,115,2,1,1,0,2,3,4,5,2,1,1,2,2,2,2
1,10,0,9,115,2,2,4,1,2,2,4,6,2,1,1,4,1,2,1
3,10,1,10,115,2,5,2,1,3,3,4,7,2,3,4,1,2,1,2
4,11,4,0,115,3,5,1,0,3,2,4,1,1,2,3,4,1,1,1
1,11,0,1,115,5,1,2,1,2,3,1,2,2,3,4,1,2,2,2
2,11,1,2,115,1,2,3,0,1,4,2,3,3,1,2,2,1,1,1
3,11,2,3,115,4,3,4,0,1,1,3,4,3,2,1,3,1,2,1
1,11,3,4,115,2,4,2,0,1,2,3,5,1,3,2,2,2,1,2
4,11,4,5,115,3,5,2,1,1,3,3,6,2,2,4,1,2,2,1
3,11,2,6,115,1,3,3,0,3,2,2,7,2,2,3,3,1,2,2
4,11,4,8,115,1,4,4,1,1,2,1,5,1,2,1,1,2,1,2
3,11,4,9,115,5,2,4,0,2,1,3,2,1,2,2,4,1,1,2
4,11,4,10,115,2,1,2,0,2,4,1,6,2,2,1,3,2,1,2
4,12,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,12,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,12,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,1,2,2
3,12,2,3,115,4,4,4,1,1,1,3,4,2,3,1,3,2,2,2
2,12,3,4,115,2,5,4,0,3,3,2,5,2,1,4,2,1,2,2
4,12,3,5,115,2,2,1,0,2,4,3,6,2,2,4,2,2,2,2
1,12,4,6,115,4,5,4,1,1,2,2,7,3,2,4,1,2,2,1
4,12,1,8,115,5,2,4,1,1,1,4,7,3,1,3,2,2,2,2
4,12,2,9,115,2,2,1,1,1,3,3,6,2,2,4,1,2,1,2
1,12,1,10,115,3,4,2,1,1,2,4,1,3,3,1,3,2,2,2
4,13,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,13,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,13,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,2,2,2
3,13,2,3,115,4,4,4,1,1,1,3,4,2,1,1,3,1,2,1
1,13,3,4,115,2,5,3,1,1,4,1,5,2,1,4,4,1,1,2
2,13,2,5,115,2,4,2,0,1,3,4,6,3,1,3,4,1,1,2
4,13,0,6,115,1,1,2,1,1,1,3,7,1,1,2,4,2,1,2
3,13,2,8,115,5,5,3,1,2,4,3,2,1,1,3,4,1,1,2
2,13,0,9,115,5,5,2,0,1,2,3,4,2,2,1,2,2,1,1
2,13,2,10,115,5,3,2,1,1,4,1,3,2,2,3,1,1,1,1
4,14,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,14,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,14,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,2,2,1
3,14,2,3,115,4,4,4,1,3,1,3,4,1,1,1,3,2,1,2
1,14,3,4,115,2,5,3,0,2,2,1,5,2,2,3,1,2,2,2
2,14,4,5,115,4,1,1,1,3,3,4,6,1,1,2,2,2,2,2
2,14,2,6,115,1,3,1,0,2,3,1,7,2,2,4,3,1,1,2
1,14,2,8,115,1,4,4,1,3,3,1,5,2,3,4,2,1,1,1
2,14,3,9,115,5,5,4,1,1,2,3,3,2,2,3,3,2,2,2
3,14,3,10,115,3,1,3,0,3,1,2,3,2,1,4,3,1,2,1
4,15,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,15,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,15,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,1,2,1
3,15,2,3,115,4,4,4,1,1,1,3,4,3,1,1,3,2,2,1
1,15,3,4,115,2,5,1,0,1,2,1,5,1,3,4,2,1,2,2
4,15,4,5,115,5,2,3,0,1,4,3,6,2,3,2,2,1,1,2
3,15,4,6,115,2,3,2,1,1,2,4,7,2,3,4,3,2,2,1
4,15,4,8,115,5,1,4,0,3,3,2,2,3,2,3,4,1,1,2
2,15,2,9,115,1,2,4,0,3,3,3,7,3,3,3,1,1,1,1
3,15,4,10,115,5,1,2,0,3,2,3,2,3,1,3,4,2,2,2
4,16,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,16,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,16,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,1,1,2
3,16,2,3,115,4,4,4,0,2,1,3,4,2,2,1,3,1,2,1
4,16,3,4,115,2,5,4,1,2,3,1,5,1,3,3,4,2,2,2
2,16,3,5,115,2,5,2,1,1,4,2,6,3,1,3,1,2,2,2
4,16,0,6,115,3,1,2,1,1,2,4,7,3,1,1,3,2,2,1
1,16,0,8,115,2,4,1,1,3,2,3,7,2,2,4,1,1,2,1
4,16,3,9,115,3,4,2,1,1,3,2,1,3,2,3,3,1,1,1
2,16,4,10,115,3,2,1,1,3,1,4,7,3,2,3,1,1,2,1
4,18,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,18,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,18,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,2,1,2
3,18,2,3,115,4,4,4,0,1,1,3,4,3,2,1,3,2,2,2
2,18,3,4,115,2,5,3,0,2,3,2,5,2,1,4,4,2,1,1
3,18,4,5,115,3,2,3,1,3,4,1,6,1,2,1,2,1,1,2
2,18,1,6,115,4,5,3,0,3,2,3,7,2,3,3,2,2,2,2
2,18,3,8,115,2,2,1,0,1,1,1,3,3,2,1,2,2,2,1
2,18,4,9,115,2,1,4,1,3,4,1,5,1,1,4,2,1,2,1
4,18,0,10,115,5,5,1,0,2,2,4,3,2,1,4,4,1,2,1
4,20,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,20,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,20,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,1,2,1
3,20,2,3,115,4,4,4,1,1,1,3,4,2,3,1,3,1,1,1
3,20,3,4,115,2,5,1,0,3,1,2,5,3,1,3,4,1,2,2
1,20,1,5,115,5,1,1,1,3,4,4,6,1,2,1,2,2,1,1
4,20,3,6,115,3,2,4,1,1,3,1,7,1,1,3,4,2,1,2
3,20,2,8,115,1,1,3,0,1,3,4,4,3,1,1,3,1,2,2
3,20,4,9,115,3,1,1,0,3,1,4,6,1,1,4,3,1,2,1
2,20,2,10,115,1,5,1,0,3,2,4,3,3,2,3,1,2,1,2
4,21,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,21,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,21,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,2,1,2
3,21,2,3,115,4,4,4,1,3,1,3,4,3,2,1,3,1,2,2
2,21,3,4,115,2,5,3,1,3,3,3,5,2,2,3,1,2,1,2
3,21,0,5,115,1,4,3,0,1,4,4,6,3,1,3,2,1,2,1
3,21,2,6,115,4,5,2,0,1,3,3,7,3,2,3,3,2,1,1
1,21,1,8,115,1,3,2,1,2,1,2,6,2,3,3,1,2,2,1
1,21,3,9,115,3,3,3,1,2,2,1,7,2,2,1,3,2,1,2
4,21,1,10,115,5,2,2,1,1,1,2,2,2,1,2,1,2,2,1
4,22,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,22,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,22,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,2,2,2
3,22,2,3,115,4,4,4,0,1,1,3,4,3,3,1,3,2,2,2
3,22,3,4,115,2,5,1,0,3,3,4,5,2,2,2,3,1,2,1
3,22,0,5,115,3,3,2,0,1,4,3,6,2,2,1,3,2,2,2
2,22,3,6,115,4,4,2,1,2,4,4,7,3,1,1,2,2,2,2
3,22,4,8,115,1,3,3,0,3,2,1,6,3,3,3,2,1,2,1
4,22,3,9,115,1,1,2,0,1,1,2,2,3,1,2,2,2,2,2
1,22,2,10,115,4,3,2,0,2,1,2,4,3,3,2,3,2,2,1
4,24,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,24,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,24,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,1,2,2
3,24,2,3,115,4,4,4,0,3,1,3,4,2,3,1,3,2,1,2
4,24,3,4,115,2,5,2,0,2,4,4,5,2,1,4,4,2,2,2
2,24,1,5,115,2,5,2,1,2,1,4,6,1,3,1,2,2,1,2
1,24,3,6,115,4,2,2,0,1,1,4,7,3,3,4,3,2,2,2
3,24,3,8,115,4,3,1,1,3,2,3,2,1,1,1,1,1,1,2
3,24,2,9,115,1,3,4,1,1,4,3,7,2,1,1,1,1,1,1
3,24,3,10,115,5,3,4,0,1,4,2,6,2,1,4,3,2,2,1
4,26,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,26,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,26,1,2,115,1,3,3,1,1,4,2,3,3,1,2,2,2,2,1
3,26,2,3,115,4,4,4,0,3,1,3,4,1,2,1,3,2,1,1
2,26,3,4,115,2,5,2,0,1,2,1,5,3,1,1,2,1,1,1
1,26,4,5,115,2,1,1,1,2,3,3,6,3,2,3,1,2,1,2
2,26,0,6,115,4,5,4,0,3,3,1,7,2,3,2,2,2,2,1
3,26,0,8,115,5,3,4,0,3,2,2,4,2,1,1,2,2,1,1
2,26,2,9,115,1,1,1,0,1,3,3,6,2,3,1,2,1,1,2
4,26,1,10,115,2,5,4,1,1,4,1,3,3,3,2,2,2,2,2
4,27,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,27,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,27,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,2,2,1
3,27,2,3,115,4,4,4,1,2,1,3,4,2,3,1,3,1,1,2
2,27,3,4,115,2,5,1,1,3,4,3,5,2,2,2,4,1,2,2
4,27,4,5,115,2,2,2,0,1,2,3,6,1,3,3,1,2,2,2
3,27,0,6,115,1,4,3,0,1,2,4,7,2,3,4,4,1,2,2
1,27,2,8,115,5,2,2,1,1,2,4,2,2,3,4,1,2,1,1
4,27,3,9,115,5,4,2,1,2,2,3,4,1,3,4,3,2,2,1
1,27,0,10,115,3,5,3,1,1,3,1,3,1,1,4,4,2,2,2
4,28,4,0,115,3,1,1,0,3,2,4,1,1,2,3,4,1,1,1
1,28,0,1,115,5,2,2,1,2,3,1,2,2,3,4,1,2,2,2
2,28,1,2,115,1,3,3,0,1,4,2,3,3,1,2,2,1,2,2
3,28,2,3,115,4,4,4,1,1,1,3,4,2,2,1,3,1,2,1
3,28,3,4,115,2,5,3,0,3,2,1,5,3,2,1,3,2,1,1
2,28,1,5,115,3,4,3,0,1,4,3,6,1,2,1,3,1,2,1
3,28,3,6,115,3,4,3,0,1,3,1,7,2,3,1,2,2,1,1
2,28,1,8,115,3,4,3,1,3,3,1,3,3,2,1,3,1,2,1
